subject_id,FA_MAE,FA_RMSE,MD_MAE,MD_RMSE,AD_MAE,AD_RMSE,RD_MAE,RD_RMSE,V1_angular_error,Signal_MSE,Signal_MAE,PSNR
109830,0.07256534390443323,0.11654414544891083,8.768814119970926e-05,0.00015124855305430953,0.0001114197874463043,0.0001756551260534829,9.40924572067319e-05,0.00015639055674069308,28.172748728162208,0.00039515597745776176,0.015289364382624626,24.493102495942324
124422,0.07161022779185036,0.11195272866220281,8.913008863813054e-05,0.00016288281775542015,0.00011752305896114171,0.00019155667238899876,9.398236526039357e-05,0.00016523351471408102,28.34752289307584,0.000192190011148341,0.01059295516461134,25.607100592986647
124624,0.06752661974187746,0.10498701087926932,9.020688508589288e-05,0.00015146819759776728,0.00011189430452344763,0.00017609682265111828,9.56053604515037e-05,0.0001550036973700676,27.695189509216064,0.00021462469885591418,0.011225645430386066,25.55354716123975
130316,0.06455317318774681,0.10574948342313377,9.191658905886673e-05,0.00016611434038333263,0.0001154941395717257,0.00018983743131626682,9.509471445139851e-05,0.0001674793462239662,26.30527332621658,0.000287803792161867,0.012969777919352055,25.287783316737425
130720,0.06846612156876948,0.10698662219003238,8.958351110890177e-05,0.00014093178429193615,0.00011794217225257801,0.00017221935787045458,9.345944337151229e-05,0.00014375009369419083,29.361057187114003,0.00019309173512738198,0.01067439280450344,25.17555078176643
131217,0.06978818212050998,0.10822621548275921,8.814724436125612e-05,0.00014212332009621916,0.00011446888742733628,0.00017243989116124444,9.273212544129955e-05,0.00014453742987302455,29.412647526757514,0.00025523107615299523,0.012258201837539673,24.773462687016348
MEAN,0.06908494471919788,0.10907436768105139,8.944540990879288e-05,0.00015246150219649747,0.00011479039169708895,0.00017963421690692758,9.416107769713994e-05,0.00015539910643600388,28.21573986175704,0.0002563495484840435,0.0121683895898362,25.148424505948157
